Location Name,State Code,Country,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description
Hubballi,KA,India,2024-04-13,96.9,73.5,83.8,100.8,73.5,86.7,68.5,61.5,0.054,100,4.17,rain,0,0,14.5,11.9,13.7,1011.6,47,6.7,253,21.6,9,10,2024-04-13 6:16:17,2024-04-13 18:43:49,0.15,Rain,Partially cloudy
Hubballi,KA,India,2024-04-14,96.9,71,84.7,105.5,71,88.4,69.8,63,0.008,100,4.17,rain,0,0,14.3,6.9,214.9,1012.3,42,6,253.1,21.9,9,10,2024-04-14 6:15:38,2024-04-14 18:43:58,0.18,Rain,Partially cloudy
Hubballi,KA,India,2024-04-15,100.5,76.7,88.3,101.7,76.7,90.2,64.1,47.2,0,0,0,,0,0,18.6,15,132,1012.4,20.8,5.9,295.9,25.6,10,10,2024-04-15 6:14:59,2024-04-15 18:44:09,0.21,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-16,100.3,74.4,87.6,99,74.4,87.6,61.7,47,0,0,0,,0,0,16.3,7.6,188.3,1009.9,51.8,14.5,303.1,26.1,10,10,2024-04-16 6:14:20,2024-04-16 18:44:19,0.25,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-17,96.9,75.3,84.6,97.8,75.3,86.9,69.7,65.5,0,0,0,,0,0,21.5,11.6,254.1,1010.6,60.6,15,260,22.5,9,60,2024-04-17 6:13:42,2024-04-17 18:44:29,0.28,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-18,100.1,76.2,85.9,102.5,76.2,88.7,70,63.8,0.059,100,12.5,rain,0,0,21.9,11.2,273.4,1009.1,57.5,14.1,249.7,21.5,9,10,2024-04-18 6:13:05,2024-04-18 18:44:40,0.31,Rain,Partially cloudy
Hubballi,KA,India,2024-04-19,93.3,74.6,83.6,103.1,74.6,89.3,74.4,75.1,1.144,100,8.33,rain,0,0,18.6,10.3,267.3,1009.3,46.4,7.4,251.7,21.9,9,30,2024-04-19 6:12:28,2024-04-19 18:44:51,0.34,Rain,Partially cloudy
Hubballi,KA,India,2024-04-20,80.8,70,77.3,85.6,70,77.7,72.6,85.8,1.756,100,8.33,rain,0,0,17.4,16.1,234.8,1010,69.1,5.7,161.4,13.9,8,30,2024-04-20 6:11:52,2024-04-20 18:45:02,0.38,Rain,Partially cloudy
Hubballi,KA,India,2024-04-21,96.9,73.5,85.2,105.6,73.5,90.3,72.1,68,0,0,0,,0,0,16.1,8.5,244.3,1009.3,37.7,6.6,278.5,23.9,10,30,2024-04-21 6:11:16,2024-04-21 18:45:14,0.41,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-22,96.9,75.3,84,105.6,75.3,88.6,72.6,71,0.025,100,4.17,rain,0,0,22.1,11.4,276.2,1010.4,44.8,6,273.3,23.5,9,30,2024-04-22 6:10:41,2024-04-22 18:45:26,0.44,Rain,Partially cloudy
Hubballi,KA,India,2024-04-23,100.5,75.3,87.3,106.6,75.3,90.3,68.1,55.9,0,0,0,,0,0,16.1,8.9,226.2,1008.8,33,6.7,288.7,25,10,30,2024-04-23 6:10:06,2024-04-23 18:45:38,0.48,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-24,96.8,75.3,85,103.7,75.3,89.1,71.4,66.2,0.007,100,4.17,rain,0,0,21.7,11.8,252.9,1008.6,22.3,6.8,266.6,22.9,9,30,2024-04-24 6:09:32,2024-04-24 18:45:50,0.5,Rain,Partially cloudy
Hubballi,KA,India,2024-04-25,98.7,73.5,86.5,101.7,73.5,89.6,69.7,62,0,0,0,,0,0,14.5,11.3,237.1,1009.1,28.1,6.4,289.5,24.9,9,10,2024-04-25 6:08:59,2024-04-25 18:46:03,0.55,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-26,98.7,73.5,86.4,104.4,73.5,91.1,71.1,63.6,0.012,100,4.17,rain,0,0,16.3,15,251.6,1008.8,43.4,6.6,288.7,24.9,9,10,2024-04-26 6:08:26,2024-04-26 18:46:16,0.58,Rain,Partially cloudy
Hubballi,KA,India,2024-04-27,104.1,75.3,89.2,103.1,75.3,91.6,67.5,55.4,0,0,0,,0,0,17.2,12.8,219.7,1008.5,32,6.6,309,26.6,10,10,2024-04-27 6:07:54,2024-04-27 18:46:29,0.62,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-28,100.5,75.3,88.4,106.6,75.3,93.9,72.1,63.2,0,0,0,,0,0,17,10.3,242.1,1008.7,23.3,6.8,299,25.7,9,30,2024-04-28 6:07:23,2024-04-28 18:46:43,0.65,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-29,102.2,77.1,88.3,107.7,77.1,95,73.2,64.8,0,0,0,,0,0,15,11.4,247.7,1010,36.5,6.5,282.8,24.4,10,30,2024-04-29 6:06:53,2024-04-29 18:46:57,0.69,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-04-30,102.3,77.1,88.1,112.3,77.1,96.2,74.9,68.9,0,0,0,,0,0,23.9,15,255.5,1008.8,33.2,6.7,283.3,24.4,10,60,2024-04-30 6:06:23,2024-04-30 18:47:11,0.72,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-01,98.9,76.6,86.2,102.6,76.6,89.9,72,67,0.004,100,4.17,rain,0,0,23.7,13,257.6,1007.2,72.9,14.5,295.8,25.7,10,30,2024-05-01 6:05:54,2024-05-01 18:47:26,0.75,Rain,Partially cloudy
Hubballi,KA,India,2024-05-02,102.3,73.5,86.6,103.7,73.5,88.6,68.7,61.4,0,0,0,,0,0,18.6,13.7,254.4,1008.8,21.9,6.5,312.3,26.9,10,10,2024-05-02 6:05:26,2024-05-02 18:47:41,0.79,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-03,98.8,73.5,85.4,100.5,73.5,87.2,67.8,60.5,0,0,0,,0,0,21.3,15,250.5,1009.2,7.3,6,315.4,27.3,10,10,2024-05-03 6:04:58,2024-05-03 18:47:56,0.83,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2024-05-04,100.5,71.7,85.1,100.7,71.7,86.8,67,59.8,0,0,0,,0,0,24.2,16.1,252.3,1009.8,10.4,6.9,315.8,27.3,10,10,2024-05-04 6:04:32,2024-05-04 18:48:11,0.86,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2024-05-05,98.8,72.8,84.4,110,72.8,89,71.9,69.4,0.004,100,4.17,rain,0,0,24.6,16.1,250.5,1008.5,17.2,6.8,301,26,10,15,2024-05-05 6:04:06,2024-05-05 18:48:27,0.9,Rain,Clear conditions throughout the day with late afternoon rain.
Hubballi,KA,India,2024-05-06,100.5,75.3,85,110.1,75.3,89.4,73,70.4,0.004,100,4.17,rain,0,0,28.6,18.3,257.1,1009.3,25.5,5.9,297.8,25.8,10,30,2024-05-06 6:03:41,2024-05-06 18:48:43,0.93,Rain,Partially cloudy
Hubballi,KA,India,2024-05-07,98.7,73.5,85.2,103.8,73.5,88.3,70.4,65,0,0,0,,0,0,22.8,13.9,249.8,1010.1,28.9,6.9,307.8,26.6,10,10,2024-05-07 6:03:17,2024-05-07 18:48:59,0.97,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-08,100.5,73.5,85.3,99.9,73.5,86.5,67.3,60.7,0,0,0,,0,0,21.3,17.2,260.6,1009.8,15.1,6.9,316.5,27.2,10,10,2024-05-08 6:02:53,2024-05-08 18:49:16,0,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2024-05-09,98.7,73.3,84.4,100.6,73.3,86,68.6,64.5,0.276,100,4.17,rain,0,0,22.4,15,254.8,1009.4,29.8,6.8,290.4,25.1,10,10,2024-05-09 6:02:31,2024-05-09 18:49:33,0.04,Rain,Partially cloudy
Hubballi,KA,India,2024-05-10,98.7,73.1,84.7,102.9,73.1,87.5,69.6,64.3,0.21,100,4.17,rain,0,0,21,17.2,261.6,1009.9,41.1,6.7,255.3,22,9,30,2024-05-10 6:02:09,2024-05-10 18:49:50,0.07,Rain,Partially cloudy
Hubballi,KA,India,2024-05-11,98.7,73.5,82.5,107.9,73.5,86.2,72.1,73.4,0.19,100,4.17,rain,0,0,20.1,11.4,275,1010.9,44.9,6.1,257.8,22.3,9,10,2024-05-11 6:01:49,2024-05-11 18:50:07,0.1,Rain,Partially cloudy
Hubballi,KA,India,2024-05-12,93.3,75.1,82.7,101.1,75.1,86.2,71,69.3,0.066,100,8.33,rain,0,0,15,15,325.6,1011.1,58.3,6.4,246.6,21.2,9,30,2024-05-12 6:01:29,2024-05-12 18:50:25,0.13,Rain,Partially cloudy
Hubballi,KA,India,2024-05-13,96.9,74,84.7,100.8,74,87.1,68.2,60.7,0.028,100,20.83,rain,0,0,22.4,15.9,95.9,1010.9,46.1,6.5,251.4,21.4,9,10,2024-05-13 6:01:10,2024-05-13 18:50:43,0.17,Rain,Partially cloudy
Hubballi,KA,India,2024-05-14,95.1,75.3,82.9,103.3,75.3,86.2,70.4,67.3,0.064,100,16.67,rain,0,0,15.4,12.6,248.5,1010.4,34.8,6.7,247,21.3,8,10,2024-05-14 6:00:52,2024-05-14 18:51:01,0.2,Rain,Partially cloudy
Hubballi,KA,India,2024-05-15,93.3,71,82.7,99.4,71,86,69.8,66.8,0.619,100,8.33,rain,0,0,15.4,9.2,47.3,1011.4,50.3,6.5,281.6,24.4,10,30,2024-05-15 6:00:35,2024-05-15 18:51:19,0.25,Rain,Partially cloudy
Hubballi,KA,India,2024-05-16,95,73.5,80.5,103.2,73.5,82.8,72,77,0.602,100,16.67,rain,0,0,14.1,12.6,281.5,1011,52.7,6.2,226.6,19.5,9,10,2024-05-16 6:00:18,2024-05-16 18:51:38,0.26,Rain,Partially cloudy
Hubballi,KA,India,2024-05-17,93.2,72.8,80.1,102.9,72.8,82.8,72,77.4,0.205,100,20.83,rain,0,0,17.2,13.8,358.3,1010,65.5,5.8,228,19.8,9,10,2024-05-17 6:00:03,2024-05-17 18:51:57,0.3,Rain,Partially cloudy
Hubballi,KA,India,2024-05-18,93.3,73.5,81.1,105.1,73.5,84.9,73.3,78.2,0.041,100,8.33,rain,0,0,15.4,11.4,237,1008.2,58.8,5.3,231,20,8,10,2024-05-18 5:59:49,2024-05-18 18:52:16,0.33,Rain,Partially cloudy
Hubballi,KA,India,2024-05-19,87.9,69.9,78.7,100.2,69.9,81.6,72.6,82.4,0.693,100,4.17,rain,0,0,18.8,10.3,254.5,1006.8,66.1,6,200.3,17.2,8,30,2024-05-19 5:59:35,2024-05-19 18:52:35,0.36,Rain,Partially cloudy
Hubballi,KA,India,2024-05-20,89.7,74.7,81.3,100.5,74.7,85.7,74,79.3,0.079,100,4.17,rain,0,0,16.8,12.8,243.6,1007.1,64.4,6.3,138.2,11.7,5,30,2024-05-20 5:59:22,2024-05-20 18:52:54,0.39,Rain,Partially cloudy
Hubballi,KA,India,2024-05-21,95.1,72.8,82,105.4,72.8,86.2,73.6,77.5,0.472,100,4.17,rain,0,0,20.4,11.4,274.1,1006.3,65.4,5.7,239.1,20.7,8,30,2024-05-21 5:59:11,2024-05-21 18:53:13,0.43,Rain,Partially cloudy
Hubballi,KA,India,2024-05-22,93.3,75.3,83.7,110.6,75.3,90.4,75.1,77,0.079,100,16.67,rain,0,0,21,9.2,262.9,1005.7,51.4,6.6,271.2,23.4,9,30,2024-05-22 5:59:00,2024-05-22 18:53:33,0.46,Rain,Partially cloudy
Hubballi,KA,India,2024-05-23,91.5,75.3,81.6,105.5,75.3,86,74.4,79.5,0.409,100,20.83,rain,0,0,17.7,12.8,264,1005,60,5.5,225,19.4,9,10,2024-05-23 5:58:50,2024-05-23 18:53:53,0.5,Rain,Partially cloudy
Hubballi,KA,India,2024-05-24,89.7,73.5,81.2,102.8,73.5,86.1,73.9,79,0.062,100,4.17,rain,0,0,20.6,19.7,265.5,1004.6,58.6,6.3,220.5,19.1,8,30,2024-05-24 5:58:41,2024-05-24 18:54:12,0.52,Rain,Partially cloudy
Hubballi,KA,India,2024-05-25,80.7,74.6,77.8,85.5,74.6,78.6,72.8,84.9,0.061,100,8.33,rain,0,0,30.9,22.9,260.5,1005.6,90.1,6.2,178,15.4,7,30,2024-05-25 5:58:33,2024-05-25 18:54:32,0.56,Rain,Overcast
Hubballi,KA,India,2024-05-26,84.4,74.9,78.3,94.4,74.9,80.5,73.7,86,0.058,100,8.33,rain,0,0,30.2,17.2,261.2,1006.7,76.4,6.7,202.2,17.4,7,10,2024-05-26 5:58:26,2024-05-26 18:54:52,0.6,Rain,Partially cloudy
Hubballi,KA,India,2024-05-27,82.6,74.4,78.6,91.2,74.4,81.5,74,85.9,0,0,0,,0,0,26.4,13.9,252.4,1006.9,82.9,6.5,181.1,15.5,6,10,2024-05-27 5:58:20,2024-05-27 18:55:12,0.63,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-28,87.9,73.5,80.8,94.4,73.5,83.5,72,76.1,0,0,0,,0,0,29.8,18.3,265.9,1007.1,55.9,6.4,287,24.8,9,10,2024-05-28 5:58:15,2024-05-28 18:55:32,0.67,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-29,91.5,73.7,82.1,98.9,73.7,85.7,72.1,73.4,0,0,0,,0,0,27.7,17.2,262.7,1006.6,41.1,7.1,268.2,23.3,9,30,2024-05-29 5:58:11,2024-05-29 18:55:52,0.7,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-30,93.3,73.5,83.2,100.7,73.5,87.2,72.4,71.9,0,0,0,,0,0,24.2,18.3,271.2,1007.8,29.4,7.3,284.5,24.6,9,10,2024-05-30 5:58:07,2024-05-30 18:56:12,0.75,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-05-31,93.4,75.3,84.7,103.1,75.3,90.3,73.5,70.7,0,0,0,,0,0,21,16.1,272.5,1008.1,41.1,7.3,269.1,23.1,9,60,2024-05-31 5:58:05,2024-05-31 18:56:31,0.78,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2024-06-01,91.5,75.3,83.4,102.8,75.3,89.4,74,74.3,0.031,100,4.17,rain,0,0,21.7,16.1,271.3,1008.5,41.3,6.7,248.8,21.3,9,30,2024-06-01 5:58:03,2024-06-01 18:56:51,0.81,Rain,Partially cloudy
Hubballi,KA,India,2024-06-02,93.3,74,83.4,105.1,74,88.4,73.6,73.8,0.005,100,4.17,rain,0,0,20.4,18.3,257.3,1008.7,56.8,6.6,233.1,20.1,8,30,2024-06-02 5:58:03,2024-06-02 18:57:11,0.85,Rain,Partially cloudy
Hubballi,KA,India,2024-06-03,93.3,72.8,81.6,103,72.8,85.2,73.8,78.6,0.59,100,8.33,rain,0,0,19.5,14,240.4,1009.6,89.9,6.5,170.6,14.8,8,30,2024-06-03 5:58:03,2024-06-03 18:57:30,0.88,Rain,Partially cloudy
Hubballi,KA,India,2024-06-04,79,73.5,76.1,79,73.5,76.1,73.3,91.4,0.033,100,8.33,rain,0,0,20.8,10.7,256.6,1010.9,73.1,6.3,162.7,13.8,5,30,2024-06-04 5:58:04,2024-06-04 18:57:50,0.92,Rain,Partially cloudy
Hubballi,KA,India,2024-06-05,89.6,73.3,78.7,100.3,73.3,81.2,72.8,83,0.012,100,4.17,rain,0,0,26.8,14.7,266,1010.7,67,6.7,190.9,16.6,8,30,2024-06-05 5:58:05,2024-06-05 18:58:09,0.95,Rain,Partially cloudy
Hubballi,KA,India,2024-06-06,86.1,73.5,77.9,95.4,73.5,79.6,74,88.3,0.656,100,8.33,rain,0,0,17.9,15.8,256.8,1010.4,76.2,6.2,117.1,10.1,6,10,2024-06-06 5:58:08,2024-06-06 18:58:28,0,Rain,Partially cloudy
Hubballi,KA,India,2024-06-07,84.3,71.7,75.5,91.1,71.7,76.4,72.3,90.2,0.659,100,12.5,rain,0,0,15,7.5,238.2,1009.1,84.3,5.1,77.2,6.7,3,10,2024-06-07 5:58:11,2024-06-07 18:58:46,0.02,Rain,Partially cloudy
Hubballi,KA,India,2024-06-08,77.1,71.9,73.8,77.1,71.9,73.8,71.8,93.2,0.275,100,16.67,rain,0,0,26.8,11.9,232.1,1007.7,87.9,5.3,51.6,4.5,2,10,2024-06-08 5:58:16,2024-06-08 18:59:05,0.06,Rain,Partially cloudy
Hubballi,KA,India,2024-06-09,78.9,71.3,74.1,78.9,71.3,74.1,71.7,92.2,0.09,100,8.33,rain,0,0,25.7,15,252.6,1007.4,87.6,5.4,59.9,5.2,3,10,2024-06-09 5:58:21,2024-06-09 18:59:23,0.09,Rain,Partially cloudy
Hubballi,KA,India,2024-06-10,82.5,71.7,76.5,89.7,71.7,78.2,72.5,88,0.108,100,4.17,rain,0,0,30.4,17.2,262.9,1008.8,86.9,6.5,68.7,6,2,10,2024-06-10 5:58:26,2024-06-10 18:59:41,0.12,Rain,Partially cloudy
Hubballi,KA,India,2024-06-11,84.3,72.9,77.6,92.7,72.9,79.5,72.7,85.4,0.135,100,8.33,rain,0,0,27.3,17.1,263.5,1009.5,89.9,6.2,113.1,10,4,10,2024-06-11 5:58:33,2024-06-11 18:59:59,0.15,Rain,Partially cloudy
Hubballi,KA,India,2024-06-12,82.5,72.6,75.8,88.5,72.6,76.8,71.9,88,0.567,100,8.33,rain,0,0,27.5,25.2,259.2,1010.6,89.2,6.7,130.3,11.2,7,10,2024-06-12 5:58:40,2024-06-12 19:00:16,0.19,Rain,Partially cloudy
Hubballi,KA,India,2024-06-13,82.5,71.1,75.6,88.5,71.1,76.7,71.6,87.7,0.002,100,4.17,rain,0,0,24.8,21.9,257.3,1010.8,80.8,6.8,100.4,8.6,3,10,2024-06-13 5:58:48,2024-06-13 19:00:33,0.22,Rain,Partially cloudy
Hubballi,KA,India,2024-06-14,84.3,72.1,77.3,91.2,72.1,79.1,72.2,85,0.007,100,4.17,rain,0,0,26.6,18.3,258.1,1009.9,68.2,6.6,156.8,13.5,7,10,2024-06-14 5:58:57,2024-06-14 19:00:49,0.25,Rain,Partially cloudy
Hubballi,KA,India,2024-06-15,86.1,72.4,78.2,92.1,72.4,79.7,71.1,80,0.032,100,20.83,rain,0,0,27.1,13.9,239.8,1009.2,61.8,6.8,205.1,17.6,7,10,2024-06-15 5:59:06,2024-06-15 19:01:05,0.28,Rain,Partially cloudy
Hubballi,KA,India,2024-06-16,82.5,72.9,75.9,88.5,72.9,76.3,72.4,89,1.602,100,8.33,rain,0,0,21.7,11.4,235.4,1009,70.5,6.4,170,14.4,7,10,2024-06-16 5:59:16,2024-06-16 19:01:21,0.31,Rain,Partially cloudy
Hubballi,KA,India,2024-06-17,86.1,71.7,78.5,95.4,71.7,81.3,72.7,83.2,0.43,100,37.5,rain,0,0,21.5,15,255.8,1009.2,60.1,6.6,179.6,15.5,7,30,2024-06-17 5:59:26,2024-06-17 19:01:36,0.35,Rain,Partially cloudy
Hubballi,KA,India,2024-06-18,86.1,73.1,78.9,93.7,73.1,81.6,72.6,81.8,0.005,100,4.17,rain,0,0,24.4,19.7,252.8,1009.1,58.5,6.8,204.7,17.7,7,30,2024-06-18 5:59:38,2024-06-18 19:01:51,0.38,Rain,Partially cloudy
Hubballi,KA,India,2024-06-19,84.3,73.5,78.1,91.1,73.5,80.1,71.7,81.5,0.002,100,4.17,rain,0,0,29.3,18.3,255.4,1008.2,62.6,6.7,207.8,18.1,7,10,2024-06-19 5:59:49,2024-06-19 19:02:05,0.41,Rain,Partially cloudy
Hubballi,KA,India,2024-06-20,84.3,71.7,77.4,92.6,71.7,79.2,71.8,83.8,0.155,100,8.33,rain,0,0,32.4,16,244.2,1007.9,70.6,6.1,219.2,18.9,8,10,2024-06-20 6:00:02,2024-06-20 19:02:18,0.44,Rain,Partially cloudy
Hubballi,KA,India,2024-06-21,84.3,72.2,76.6,89.8,72.2,77.7,71.6,85.1,0.06,100,41.67,rain,0,0,33.6,14.9,257,1007.6,68.8,6.8,206.3,17.6,7,10,2024-06-21 6:00:15,2024-06-21 19:02:31,0.47,Rain,Partially cloudy
Hubballi,KA,India,2024-06-22,82.5,72.8,76.6,88.5,72.8,77.3,71.6,85,0.076,100,37.5,rain,0,0,24.2,15,262.4,1006,75.8,6.2,131.6,11.3,5,10,2024-06-22 6:00:28,2024-06-22 19:02:43,0.5,Rain,Partially cloudy
Hubballi,KA,India,2024-06-23,84.3,71.7,76.4,89.8,71.7,77.5,71.4,85,0.004,100,4.17,rain,0,0,23.9,13.8,250.5,1005.2,68.7,6.3,147.3,12.8,7,10,2024-06-23 6:00:42,2024-06-23 19:02:55,0.54,Rain,Partially cloudy
Hubballi,KA,India,2024-06-24,81.9,71.7,75.2,86.9,71.7,75.4,71.2,87.6,0.023,100,4.17,rain,0,0,32.7,16.8,230.2,1004.5,83.6,4.3,139.2,12.2,7,10,2024-06-24 6:00:56,2024-06-24 19:03:06,0.58,Rain,Partially cloudy
Hubballi,KA,India,2024-06-25,82.5,71.9,75.3,88.4,71.9,75.6,72,89.7,0.153,100,12.5,rain,0,0,35.3,14.1,237.1,1003.3,91.7,8.1,168.1,14.4,6,10,2024-06-25 6:01:11,2024-06-25 19:03:17,0.62,Rain,Overcast
Hubballi,KA,India,2024-06-26,82.5,72.6,76,87.3,72.6,76.7,71.3,85.9,0.065,100,8.33,rain,0,0,38.5,16.3,243.8,1004.4,82.9,5.3,156.3,13.5,7,10,2024-06-26 6:01:26,2024-06-26 19:03:26,0.65,Rain,Partially cloudy
Hubballi,KA,India,2024-06-27,78.9,71.7,74.3,78.9,71.7,74.3,71.2,90.1,0.428,100,12.5,rain,0,0,34.2,16.1,243.4,1006.5,92.5,6.6,89.7,7.7,4,10,2024-06-27 6:01:42,2024-06-27 19:03:35,0.69,Rain,Overcast
Hubballi,KA,India,2024-06-28,80.7,71.9,75.4,86.4,71.9,75.7,72,89.4,0.01,100,8.33,rain,0,0,31.8,15,246.1,1007.2,83.1,6.3,98.4,8.5,4,10,2024-06-28 6:01:58,2024-06-28 19:03:44,0.72,Rain,Partially cloudy
Hubballi,KA,India,2024-06-29,82.5,73.3,76.4,87.3,73.3,77,73,89.4,0.008,100,4.17,rain,0,0,34.2,12.8,246.9,1008.1,76.5,6,191.7,16.6,7,10,2024-06-29 6:02:14,2024-06-29 19:03:51,0.75,Rain,Partially cloudy
Hubballi,KA,India,2024-06-30,82.5,73.5,77.3,89.7,73.5,78.7,73.3,87.9,0.523,100,8.33,rain,0,0,33.6,13.2,247.7,1008.3,68.6,6.3,173.3,15,7,10,2024-06-30 6:02:31,2024-06-30 19:03:58,0.8,Rain,Partially cloudy
Hubballi,KA,India,2024-07-01,84.3,73.5,77.5,91.1,73.5,78.9,72.8,86.3,0.115,100,8.33,rain,0,0,37.6,14.3,258.7,1008.3,78.3,6.6,200.6,17.2,8,10,2024-07-01 6:02:47,2024-07-01 19:04:04,0.83,Rain,Partially cloudy
Hubballi,KA,India,2024-07-02,84.3,73.3,77.3,91.1,73.3,78.5,72.9,86.8,0.032,100,8.33,rain,0,0,40.7,14.8,249.7,1007.2,67.7,6.6,203.5,17.6,7,10,2024-07-02 6:03:05,2024-07-02 19:04:09,0.87,Rain,Partially cloudy
Hubballi,KA,India,2024-07-03,78.9,73.5,75.5,78.9,73.5,75.5,72.1,89.5,0.209,100,8.33,rain,0,0,30.2,13.8,248.6,1008.1,90.9,6.3,124.6,10.9,5,10,2024-07-03 6:03:22,2024-07-03 19:04:14,0.9,Rain,Overcast
Hubballi,KA,India,2024-07-04,78.9,71.7,75.1,78.9,71.7,75.1,72.2,90.8,0.011,100,4.17,rain,0,0,31.3,13.8,245.5,1008.9,91.2,6.5,90.1,7.8,4,10,2024-07-04 6:03:40,2024-07-04 19:04:17,0.94,Rain,Overcast
Hubballi,KA,India,2024-07-05,77.1,73.3,74.9,77.1,73.3,74.9,72.1,90.9,0.017,100,8.33,rain,0,0,31.3,13.9,237,1007.7,92.1,6.8,96.6,8.3,6,10,2024-07-05 6:03:57,2024-07-05 19:04:20,0.98,Rain,Overcast
Hubballi,KA,India,2024-07-06,78.9,73.5,75.7,78.9,73.5,75.7,73,91.4,0.024,100,4.17,rain,0,0,34.2,16.1,242.1,1006.4,87.9,6.4,117.5,10,5,10,2024-07-06 6:04:15,2024-07-06 19:04:22,0,Rain,Partially cloudy
Hubballi,KA,India,2024-07-07,74,71.7,73.1,74,71.7,73.1,71,93.2,0.259,100,8.33,rain,0,0,28.6,12.1,251.3,1007.4,90.9,6,67.9,5.9,4,10,2024-07-07 6:04:33,2024-07-07 19:04:23,0.04,Rain,Overcast
Hubballi,KA,India,2024-07-08,77.1,71.3,73.8,77.1,71.3,73.8,71.1,91.2,0.342,100,12.5,rain,0,0,25.3,11.2,260.5,1006.4,86.7,5.3,52.4,4.4,2,10,2024-07-08 6:04:52,2024-07-08 19:04:23,0.07,Rain,Partially cloudy
Hubballi,KA,India,2024-07-09,79.4,70.1,73.3,79.4,70.1,73.3,70,89.7,0.075,100,8.33,rain,0,0,29.3,13.9,250.3,1006.8,92.3,9.4,43.3,3.9,2,10,2024-07-09 6:05:10,2024-07-09 19:04:22,0.11,Rain,Overcast
Hubballi,KA,India,2024-07-10,80.7,68.6,74.6,85.5,68.6,74.9,70.5,87.5,0.001,100,4.17,rain,0,0,27.1,11.6,234.9,1010.1,71.7,6.5,164.4,14,6,10,2024-07-10 6:05:28,2024-07-10 19:04:20,0.14,Rain,Partially cloudy
Hubballi,KA,India,2024-07-11,84.3,71.5,76.3,88.6,71.5,77.6,70.5,82.9,0.07,100,8.33,rain,0,0,30.9,13.9,274.6,1009.8,70.7,6.8,142.3,12.3,8,10,2024-07-11 6:05:47,2024-07-11 19:04:18,0.17,Rain,Partially cloudy
Hubballi,KA,India,2024-07-12,82.5,72.6,75.8,89.7,72.6,76.8,72.2,88.7,0.048,100,8.33,rain,0,0,31.5,13.9,265.7,1008.1,84.6,6.7,124.3,10.7,6,30,2024-07-12 6:06:05,2024-07-12 19:04:14,0.2,Rain,Partially cloudy
Hubballi,KA,India,2024-07-13,78.9,71.9,74.4,78.9,71.9,74.4,71.7,91.6,0.112,100,8.33,rain,0,0,33.8,18.3,255.7,1007.9,87,6.5,125.4,11,5,10,2024-07-13 6:06:24,2024-07-13 19:04:10,0.24,Rain,Partially cloudy
Hubballi,KA,India,2024-07-14,77.5,71,73.3,77.5,71,73.3,71.1,92.9,0.204,100,8.33,rain,0,0,39.6,19.7,252.7,1005.5,94.7,6.9,49.1,4.1,3,10,2024-07-14 6:06:42,2024-07-14 19:04:04,0.25,Rain,Overcast
Hubballi,KA,India,2024-07-15,80.7,70.1,74.9,85.5,70.1,75.1,72.3,92,0.062,100,4.17,rain,0,0,35.1,17.2,256.3,1004.4,88.5,4.8,38,3.4,2,10,2024-07-15 6:07:00,2024-07-15 19:03:58,0.3,Rain,Partially cloudy
Hubballi,KA,India,2024-07-16,77.1,70.2,74,77.1,70.2,74,71.4,91.6,0.057,100,12.5,rain,0,0,31.8,17.1,261.2,1005.1,91.2,4.3,43,3.6,2,10,2024-07-16 6:07:19,2024-07-16 19:03:50,0.33,Rain,Overcast
Hubballi,KA,India,2024-07-17,78.9,72.8,74.7,78.9,72.8,74.7,72.6,93,0.178,100,12.5,rain,0,0,33.8,18.3,254.2,1006.6,93.4,5.6,54,4.7,3,10,2024-07-17 6:07:37,2024-07-17 19:03:42,0.37,Rain,Overcast
